URL,Endereço,Tipo/Área,Características,Preço,Metragem,Quartos,Creci
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-206-1228910,"SQS 206, ASA SUL, BRASILIA",,,R$ 1.950.000,155 m²,4 Quartos,1700
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sqs-408-1172894,"SQS 408, ASA SUL, BRASILIA",,APARTAMENTO SQS 408 1 QUARTO REFORMADO NASCENTE VISTA LIVRE,R$ 490.000,43 m²,1 Quarto,0025854
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-403-bloco-h-1182932,"SQS 403 Bloco H, ASA SUL, BRASILIA",,,R$ 825.000,81 m²,3 Quartos,24468
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-114-1079594,"SQS 114, ASA SUL, BRASILIA",,,R$ 3.850.000,300 m²,4 Quartos,9393
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-116-bloco-c-1239230,"SQS 116 Bloco C, ASA SUL, BRASILIA",,3 QUARTOS - ASA SUL - VAGA - VAZADO - ANALISA PERMUTA,R$ 1.500.000,106 m²,3 Quartos,19812
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-crs-515-1119701,"CRS 515, ASA SUL, BRASILIA",,", CONDOMÍNIO GREEN FIELD",R$ 350.000,48 m²,2 Quartos,21950
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1167089,"SCES Trecho 4, ASA SUL, BRASILIA",,BRISAS DO LAGO MELHOR DA REGIÃO GUSTAVO 999748667,R$ 730.000,51 m²,1 Quarto,10075
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-406-1224013,"SQS 406, ASA SUL, BRASILIA",,SQS 406 - OPORTUNIDADE 3 QUARTOS VAZADO ORIGINAL,R$ 740.000,77 m²,3 Quartos,11476
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1132343,"SCES Trecho 4, ASA SUL, BRASILIA",,", BRISAS DO LAGO NASCENTE, FRETE DA PISCINA E VISTA PARA O LAGO.",R$ 880.000,52 m²,1 Quarto,5827
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-302-bloco-j-1127870,"SQS 302 Bloco J, ASA SUL, BRASILIA",,INF: LUISA BASTOS 61 992151148 VAZADO E BOA LOCALIZAÇÃO,R$ 1.410.000,115 m²,3 Quartos,14545
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-405-bloco-h-1232368,"SQS 405 Bloco H, ASA SUL, BRASILIA",,RARIDADE: 03 QUARTOS COM ELEVADOR E GARAGEM NA SQS 405,R$ 949.000,70 m²,3 Quartos,11983
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-103-bloco-c-1131604,"SQS 103 Bloco C, ASA SUL, BRASILIA",,LOCALIZAÇÃO,R$ 1.890.000,143 m²,3 Quartos,12339
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1067399,"SCES Trecho 4, ASA SUL, BRASILIA",,"BRISAS DO LAGO , BRISAS DO LAGO",R$ 730.000,48 m²,1 Quarto,16964
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-55896,"SCES Trecho 4, ASA SUL, BRASILIA",,MOBILIADO E DECORADO,R$ 800.000,53 m²,1 Quarto,21316
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-406-1229812,"SQS 406, ASA SUL, BRASILIA",,ANDAR ALTO,R$ 920.000,80 m²,3 Quartos,24067
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-108-bloco-e-1220501,"SQS 108 Bloco E, ASA SUL, BRASILIA",,EXCELENTE OPORTUNIDADE DE MORAR BEM NA MELHOR LOCALIZAÇÃO DE BRASÍLIA,R$ 1.700.000,160 m²,3 Quartos,22669
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-104-bloco-e-1225658,"SQS 104 Bloco E, ASA SUL, BRASILIA",,,R$ 1.650.000,155 m²,4 Quartos,28326
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-405-bloco-i-1105414,"SQS 405 Bloco I, ASA SUL, BRASILIA",,IMÓVEL COM EXCLUSIVIDADE DE VENDA SQS 405 BLOCO I,R$ 850.000,90 m²,3 Quartos,17561
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-414-bloco-j-1164002,"SQS 414 Bloco J, ASA SUL, BRASILIA",,"APARTAMENTO À VENDA, ASA SUL, BRASÍLIA, DF",R$ 780.000,62 m²,3 Quartos,7240
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-315-1199685,"SQS 315, ASA SUL, BRASILIA",,ASA SUL - SQS 315 - 03 QUARTOS - ANDAR ALTO NASCENTE VAZADO - 01 VAGA,R$ 1.330.000,107 m²,3 Quartos,25.226
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-306-1236905,"SQS 306, ASA SUL, BRASILIA",,EM CONFECÇÃO,R$ 1.495.000,154 m²,4 Quartos,19812
https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-sul-brasilia-df-crs-513-bloco-b-1225514,"CRS 513 Bloco B, ASA SUL, BRASILIA",,KITNET NA ASA SUL 513 SUL - APARTAMENTO 1 QUARTO ACEITA FINANCIAMENTO FGTS,R$ 430.000,45 m²,1 Quarto,21693
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-408-1235851,"SQS 408, ASA SUL, BRASILIA",,,R$ 670.000,60 m²,2 Quartos,10304
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-1240680,"SQS 204, ASA SUL, BRASILIA",,,R$ 1.600.000,120 m²,3 Quartos,26773
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-107-bloco-j-1220445,"SQS 107 Bloco J, ASA SUL, BRASILIA",,ÓTIMA LOCALIZAÇÃO EM UM DOS BAIRROS TRADICIONAIS DO DF.,R$ 2.900.000,222 m²,4 Quartos,4846
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1237113,"SCES Trecho 4, ASA SUL, BRASILIA",,APARTAMENTO LINDAMENTE MOBILIADO E REFORMADO -EXCELENTE ACABAMENTO - CONFORTE E SEGURANÇA,R$ 2.100.000,96 m²,1 Quarto,28860J
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-415-1227421,"SQS 415, ASA SUL, BRASILIA",,"APARTAMENTO VAZADO, AMPLO NA SQS 415, 02 QUARTOS COM ARMÁRIOS.",R$ 590.000,54 m²,2 Quartos,30257
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-112-bloco-k-1068395,"SQS 112 Bloco K, ASA SUL, BRASILIA",,,R$ 1.750.000,138 m²,3 Quartos,9422
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-215-bloco-e-1238045,"SQS 215 Bloco E, ASA SUL, BRASILIA",,,R$ 1.720.000,112 m²,3 Quartos,23649
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-115-419115,"SQS 115, ASA SUL, BRASILIA",,SQS 115 - REFORMADO - VISTA LIVRE,R$ 1.890.000,143 m²,3 Quartos,8666
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-206-bloco-i-1228235,"SQS 206 Bloco I, ASA SUL, BRASILIA",,APARTAMENTO ALTO PADRÃO | 3 QUARTOS | ASA SUL - REFORMADO,R$ 1.500.000,88 m²,3 Quartos,11983
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-306-1240568,"SQS 306, ASA SUL, BRASILIA",,,R$ 1.550.000,137 m²,3 Quartos,5093
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-114-bloco-g-1229368,"SQS 114 Bloco G, ASA SUL, BRASILIA",,APARTAMENTO DE 157 M² COM 3 QUARTOS NA SQS 114 ASA SUL BRASÍLIA DF ACEITA FINANCIAMENTO FGTS AVALI,R$ 2.205.000,157 m²,3 Quartos,21693
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-shigs-714-673443,"SHIGS 714, ASA SUL, BRASILIA",,EXCELENTE AP. 3 QUARTOS BEM AMPLO COM 124M² EXCELENTE AP. 3 QUARTOS BEM AMPLO COM 124M²,R$ 1.170.000,124 m²,3 Quartos,11983
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-116-bloco-j-1184053,"SQS 116 Bloco J, ASA SUL, BRASILIA",,APARTAMENTO COM 1 VAGA DE GARAGEM - VEJA DESCRIÇÃO FRENTE PARA O INTERIOR DA QUADRA - TRANQUILIDADE.,R$ 880.000,67 m²,2 Quartos,11274
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1164706,"SCES Trecho 4, ASA SUL, BRASILIA",,APARTAMENTO REFORMADO COM ÁREA DE LAZER NO EDIFÍCIO LAKE VIEW RESORT.,R$ 585.000,41 m²,1 Quarto,17097
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-416-bloco-s-1124130,"SQS 416 Bloco S, ASA SUL, BRASILIA",,SQS 416 BLOCO S APART VENDA 3 QTOS DC...,R$ 730.000,78 m²,3 Quartos,25364
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-416-bloco-k-1201350,"SQS 416 Bloco K, ASA SUL, BRASILIA",,,R$ 860.000,82 m²,3 Quartos,28518
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1145118,"SCES Trecho 4, ASA SUL, BRASILIA",,", BRISAS DO LAGO APARTAMENTO 1 QUARTO, VARANDA, NASCENTE, 1 VAGA DE GARAGEM À VENDA NO CONDOMÍNIO BRISAS DO LAGO - AS",R$ 815.000,41 m²,1 Quarto,20346-J-DF
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-211-bloco-b-1169407,"SQS 211 Bloco B, ASA SUL, BRASILIA",,3 QUARTOS SQS 211 NASCENTE E VAZADO MARAVILHOSO,R$ 2.050.000,126 m²,3 Quartos,16451
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-110-bloco-d-1187335,"SQS 110 Bloco D, ASA SUL, BRASILIA",,APARTAMENTO 3 QUARTOS REFORMADO 110 SUL,R$ 1.800.000,107 m²,3 Quartos,8080
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-110-1183853,"SQS 110, ASA SUL, BRASILIA",,"SQS 110 - 4 QUARTOS, 1 SUÍTE, REFORMADO, NASCENTE, 2 VAGAS! VISTA LIVRE!",R$ 2.990.000,237 m²,4 Quartos,4883
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1088549,"SCES Trecho 4, ASA SUL, BRASILIA",,BRISAS DO LAGO O IMÓVEL É TÃO BRASILI,R$ 990.000,52 m²,1 Quarto,27000
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-409-1146623,"SQS 409, ASA SUL, BRASILIA",,SQS 409 APARTAMENTO 2 QUARTOS,R$ 750.000,70 m²,2 Quartos,21418
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-415-bloco-a-1224725,"SQS 415 Bloco A, ASA SUL, BRASILIA",,REFORMADO / MOBILIADO,R$ 619.000,54 m²,2 Quartos,28096
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-111-bloco-e-1171179,"SQS 111 Bloco E, ASA SUL, BRASILIA",,"APARTAMENTO ALTO PADRÃO, 4 QTS, NA SQS 111 - ASA SUL",R$ 2.999.000,237 m²,4 Quartos,23749
https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-sul-brasilia-df-sgas-910-1151607,"SGAS 910, ASA SUL, BRASILIA",,SGAS 910 KIT 01 QUARTO REFORMADA COM ARMARIOS PLANEJADOS,R$ 340.000,27 m²,1 Quarto,16451
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-111-bloco-e-1197756,"SQS 111 Bloco E, ASA SUL, BRASILIA",,"APARTAMENTO ALTO PADRÃO, 4 QTS, 247M², SQS 111 - ASA SUL",R$ 2.999.000,270 m²,4 Quartos,23749
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-408-bloco-j-1092202,"SQS 408 Bloco J, ASA SUL, BRASILIA",,SQS 408 EXCELENTE LOCALIZAÇÃO E PRECO IMBATÍVEL,R$ 660.000,73 m²,2 Quartos,25937
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-1239240,"SQS 204, ASA SUL, BRASILIA",,VIVA COM CONFORTO NO CORAÇÃO DA ASA SUL - SQS 204,R$ 1.600.000,90 m²,3 Quartos,21418
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-404-1191167,"SQS 404, ASA SUL, BRASILIA",,,R$ 780.000,79 m²,3 Quartos,16469
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-403-bloco-a-1166534,"SQS 403 Bloco A, ASA SUL, BRASILIA",,,R$ 750.000,82 m²,3 Quartos,27949
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-211-bloco-b-1055060,"SQS 211 Bloco B, ASA SUL, BRASILIA",,APARTAMENTO A VENDA NA SQS211,R$ 2.050.000,126 m²,3 Quartos,13036
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-crs-514-bloco-c-591613,"CRS 514 Bloco C, ASA SUL, BRASILIA",,ASA SUL 2 QUARTOS COM ELEVADOR RESIDENCIAL,R$ 480.000,44 m²,2 Quartos,17954
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-116-bloco-c-1097238,"SQS 116 Bloco C, ASA SUL, BRASILIA",,EXCELENTE APARTAMENTO!,R$ 1.500.000,100 m²,3 Quartos,24992
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-208-bloco-e-1203747,"SQS 208 Bloco E, ASA SUL, BRASILIA",,"VAZADO, REFORMADO",R$ 2.650.000,196 m²,4 Quartos,25937
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-302-1238146,"SQS 302, ASA SUL, BRASILIA",,ANDAR ALTO- SUÍTE,R$ 1.500.000,115 m²,3 Quartos,17097
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-403-bloco-j-1230931,"SQS 403 Bloco J, ASA SUL, BRASILIA",,APARTAMENTO VAZADO E REFOMADO APARTAMENTO COM ELÉTRICA E HIDRÁULICA NOVAS PISO PORCELANATO PRÉDIO COM FACHADA MODERNA E REFORMADA,R$ 1.130.000,105 m²,3 Quartos,26356
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-408-1176657,"SQS 408, ASA SUL, BRASILIA",,SQS 408 - EXCLUSIVIDADE NA ASA SUL,R$ 1.130.000,94 m²,3 Quartos,25937
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-111-bloco-b-723347,"SQS 111 Bloco B, ASA SUL, BRASILIA",,,R$ 3.495.000,233 m²,5 Quartos,25937
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-304-bloco-e-1226873,"SQS 304 Bloco E, ASA SUL, BRASILIA",,APARTAMENTO COM 3 QUARTOS DE 134M³ À VENDA NA SQS 304 - ASA SUL,R$ 1.299.000,104 m²,3 Quartos,20346-J-DF
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sces-trecho-4-650378,"SCES Trecho 4, ASA SUL, BRASILIA",,"- 2 QUARTOS, VISTA PARA O LAGO, BRISAS DO LAGO ASA SUL - BRISAS DO LAGO 2 QUARTOS, VISTA PARA O LAGO",R$ 2.590.000,123 m²,2 Quartos,25942
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-304-1233708,"SQS 304, ASA SUL, BRASILIA",,REFORMADO E PRONTO PRA MORAR!,R$ 2.200.000,177 m²,3 Quartos,17097
https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-sul-brasilia-df-seps-712-912-1131589,"SEPS 712/912, ASA SUL, BRASILIA",,,R$ 365.000,23 m²,1 Quarto,25937
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-210-1236930,"SQS 210, ASA SUL, BRASILIA",,EXCELENTE OPORTUNIDADE! APARTAMENTO DE 02 QUARTOS NA 210 SUL!!!,R$ 950.000,76 m²,2 Quartos,21418
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-212-1030082,"SQS 212, ASA SUL, BRASILIA",,VAZADO E VISTA LIVRE,R$ 1.800.000,130 m²,3 Quartos,27949
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-113-bloco-k-1228300,"SQS 113 Bloco K, ASA SUL, BRASILIA",,"NASCENTE, VISTA LIVRE, REFORMADO, DE CANTO, ANDAR ALTO!",R$ 2.100.000,154 m²,4 Quartos,25255
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-bloco-h-1035391,"SQS 204 Bloco H, ASA SUL, BRASILIA",,"SQS 204 - 3 QUARTOS COM 98,71M², ANDAR ALTO, VISTA LIVRE, DESOCUPADO, VAZADO. ACEITA FINANCIAMENTO",R$ 1.300.000,98 m²,3 Quartos,11476
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-305-bloco-f-1170493,"SQS 305 Bloco F, ASA SUL, BRASILIA",,APARTAMENTO 3 QUARTOS ASA SUL SQS 305 BLOCO F,R$ 1.390.000,133 m²,3 Quartos,24523
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-109-971356,"SQS 109, ASA SUL, BRASILIA",,EXCELENTE OPORTUNIDADE!,R$ 2.250.000,160 m²,4 Quartos,31053
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-1093152,"SQS 204, ASA SUL, BRASILIA",,APARTAMENTO DOS SONHOS: REFORMADO - 3 QUARTOS - 1 VAGA / ACEITA FINANCIAMENTO,R$ 1.470.000,101 m²,3 Quartos,9451
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-408-1140587,"SQS 408, ASA SUL, BRASILIA",,"** COMPRE O MELHOR 2 QTOS REFORMADO E MOBILIADO - CONFIRA ** ** APÊ MOBILIADO COM MÓVEIS PLANEJADOS, VISTA P/ O VERDE E LOCALIZAÇÃO PREMIUM EM BRASÍLIA! **",R$ 700.000,57 m²,2 Quartos,19091
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-1214603,"SCES Trecho 4, ASA SUL, BRASILIA",,BRISAS DO LAGO APARTAMENTO 1 QUARTO MOBILIADO VISTA FRONTAL LAGO PARANOÁ,R$ 1.590.000,70 m²,1 Quarto,24786
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-108-1232754,"SQS 108, ASA SUL, BRASILIA",,02 QUARTOS REFORMADO COM ELEVADOR.,R$ 1.100.000,90 m²,2 Quartos,25942
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-112-1195584,"SQS 112, ASA SUL, BRASILIA",,ACREDITAR QUE O MELHOR ESTÁ POR VIR. E ESTÁ AQUI.,R$ 7.000.000,453 m²,4 Quartos,24992
https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-sul-brasilia-df-seps-713-913-1210926,"SEPS 713/913, ASA SUL, BRASILIA",,"KIT MOBILIADA, ANDAR ALTO COM VAGA DE GARAGEM COBERTA - ASA SUL",R$ 360.000,27 m²,1 Quarto,29794
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-210-bloco-i-1234602,"SQS 210 Bloco I, ASA SUL, BRASILIA",,APARTAMENTO 03 QUARTOS - REFORMADO - 221M - VAZADO - ASA SUL,R$ 2.950.000,221 m²,3 Quartos,17097
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-109-896578,"SQS 109, ASA SUL, BRASILIA",,,R$ 2.200.000,160 m²,4 Quartos,27779
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-1216175,"SQS 204, ASA SUL, BRASILIA",,IMOBILIÁRIA ASA SUL -APARTAMENTO ASA SUL À VENDA,R$ 1.295.000,84 m²,3 Quartos,21418
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-307-1233514,"SQS 307, ASA SUL, BRASILIA",,SQS 307 - APARTAMENTO COM 3 QUARTOS REFORMADÍSSIMO,R$ 2.590.000,155 m²,3 Quartos,21418
https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-sul-brasilia-df-sgas-910-1156337,"SGAS 910, ASA SUL, BRASILIA",,- BL.,R$ 300.000,27 m²,1 Quarto,6955
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-413-bloco-r-1215317,"SQS 413 Bloco R, ASA SUL, BRASILIA",,APARTAMENTO REFORMADO E VAZADO !! 3 QUARTOS SENDO 1 REVERTIDO PARA SALA DE TV,R$ 790.000,65 m²,3 Quartos,26356
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-313-bloco-i-1239159,"SQS 313 Bloco I, ASA SUL, BRASILIA",,SQS 313 - APARTAMENTO 119M²; - 3 QUARTOS - 1 VAGA - REFORMADO - AC FINANCIAMENTO,R$ 1.750.000,119 m²,3 Quartos,22384
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-sces-trecho-4-960932,"SCES Trecho 4, ASA SUL, BRASILIA",,"LOTE 05, BRISAS DO LAGO MOBILIADO, VISTA LIVRE, ANDAR ALTO, REFORMADO",R$ 850.000,49 m²,1 Quarto,7664
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-bloco-i-1219547,"SQS 204 Bloco I, ASA SUL, BRASILIA",,"VISTA LIVRE COM VAGA SUBSOLO EXCELENTE LOCALIZAÇÃO. PRÓXIMO AO COMÉRCIO, AUTARQUIAS E ESPLANADA DOS MINISTÉRIOS",R$ 1.295.000,95 m²,3 Quartos,26356
https://www.dfimoveis.com.br/imovel/kitnet-1-quarto-venda-asa-sul-brasilia-df-seps-713-913-1025264,"SEPS 713/913, ASA SUL, BRASILIA",,"SEPS 713/913 - GOLDEN PLACE, VISTA LIVRE DEFINITIVA, ANDAR ALTO, 02 VAGAS NA ASA SUL.",R$ 390.000,26 m²,1 Quarto,21418
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-210-bloco-j-1209424,"SQS 210 Bloco J, ASA SUL, BRASILIA",,REFORMADO,R$ 1.100.000,79 m²,2 Quartos,27949
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-308-1112231,"SQS 308, ASA SUL, BRASILIA",,APARTAMENTO IMPECAVEL,R$ 2.499.999,114 m²,2 Quartos,31269
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-106-1213861,"SQS 106, ASA SUL, BRASILIA",,APARTAMENTO 03 QUARTOS - NASCENTE - VISTA LIVRE - 161M² - ASA SUL,R$ 1.480.000,161 m²,3 Quartos,17097
https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-109-bloco-a-1230851,"SQS 109 Bloco A, ASA SUL, BRASILIA",,APARTAMENTO REFORMADO COM 4 QUARTOS E SUÍTE À VENDA NA SQS 109 - ASA SUL,R$ 2.590.000,182 m²,4 Quartos,20346-J-DF
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-210-bloco-b-1202168,"SQS 210 Bloco B, ASA SUL, BRASILIA",,APARTAMENTO ASA SUL - 02 QUARTOS - PRIMEIRO ANDAR - COM ELEVADOR E VAGA,R$ 950.000,75 m²,2 Quartos,17097
https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-210-bloco-j-1120734,"SQS 210 Bloco J, ASA SUL, BRASILIA",,"APTO COM VISTA LIVRE, NUMA POSIÇÃO PERPENDICULAR VIRADA PARA O SUL, ACEITA PROPOSTA.",R$ 1.090.000,79 m²,2 Quartos,27949
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-303-bloco-j-1234573,"SQS 303 Bloco J, ASA SUL, BRASILIA",,APARTAMENTO BEM LOCALIZADO - 03 QUARTOS - REFORMADO - ANDAR ALTO - VISTA LIVRE,R$ 1.690.000,110 m²,3 Quartos,17097
https://www.dfimoveis.com.br/imovel/apartamento-1-quarto-venda-asa-sul-brasilia-df-shs-quadra-6-1171231,"SHS Quadra 6, ASA SUL, BRASILIA",,BRASIL XXI SUÍTES - FLAT MOBILIADO C/ VARANDA NO CENTRO DE BRASÍLIA,R$ 639.000,56 m²,1 Quarto,11763
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-302-bloco-j-1217019,"SQS 302 Bloco J, ASA SUL, BRASILIA",,,R$ 1.410.000,115 m²,3 Quartos,27235
https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-109-1234141,"SQS 109, ASA SUL, BRASILIA",,"SQS 109, ASA SUL, BRASÍLIA - NASCENTE - ANDAR ALTO - VAGA DE GARAGEM",R$ 1.700.000,159 m²,3 Quartos,21418
